Tweet		Sarcasm
how I get always looking for talks		0
Alan just told mrs. K he wishes he was her dad.		0
Oh, wow... Following... er, new insight, I have a completely different view and respect for people who are able to take knots...		0
I say, sell the DIA and artworks to pay for Detroit retirees and pensions. 👋		0
After waiting for my diamond sweatshirt forever when I was supposed to get it at Christmas they email me and me they can't send it...😠		0
We are who we are. Be yourself.		0
show love never get the same outta niggas guess its funny howe money could make change outta niggas		0
Lol, me? Go to a party? LOL, YOU'RE FUNNY.		0
And the Yenagoa guy gets justice 3yrs later..finally!!..some good news		0
Just had a snowball fight with my dad he won		0
Ride along is one of the funniest movies I've ever watched. Kevin hart kills me!		0
The best is yet to come .. ♡♥		0
Not everything is meant to be, but everything is worth a try.		0
When did Jesse Eisenberg become so sexy? Hubba hubba!!		0
😂 toooo damn funny		0
Someone found my blog today by searching 'Chloe Bennett's Measurements' 1st off- NUTTER, 2nd I have NO IDEA! 3rd- DUDE, get a HOBBY!		0
I wanna be your last kiss, last love, and last everything.		0
My God is awsome he can move mountains...		0
Bro said he jus wanna hit &amp; she trynna keep him .. Lol		0
Imagine theres no countries, it isnt hard to do. Nothing to kill or die for, &amp; no religion too. Imagine all the people living life in peace		0
I lost my voice, supporting u today..........xx		0
Now Netflix is messing up 👎		0
Everybody outside in the snow while my ass still in bed 😔		0
Your contacts: Chris John 😍😘 Brittany A musician's contacts: Sax Chris John guitar Thursday gig Cleveland Jess keys		0
They say all good things must come to an end, But what about Great Things?		0
Every time I taste coffee, I remind myself that I hate it. 😲☕️		0
This thing could be an opportunity to compliment people you don't know well enough but people just use it to compliment their friends		0
Why do they make packaging so hard to get into?! 😤		0
Why is my mom crying because she won't see kort anymore?!? 😩😂		0
Forgiving is hard but forgetting is even harder.		0
I know about Cantona&amp;United in the 90's cause of books and movies like everyone with a penis it just makes it not ok for me cause I'm a girl		0
Hate having to compare myself😔👎		0
Last class in 1 hour!! Finally!		0
Out of class early and heel bruise is gone for the most part, finally get to skate again😄👊		0
There's my laugh for the day✋😂😂😂		0
But now i'm blind from the snow and sun		0
I'm feeling crazy it's getting old now		0
I've been playing quiz up for the past two hours		0
And I wont let you be the death of me!		0
"I need to study!" *Opens book* "I don't feel like studying." *Closes book*		0
If y'all only knew that's such bs		0
here I come!!		0
I am listening to vampire weekend waiting for class to start and I was inadvertently humming the harmonies and people were listening haha!		0
Why is brandi on moshimonsters right now why😭😂		0
Devanon thinks this shit a joke , him and his bitches can smacked ‼️		0
Oh, Angelenos! Just because you CAN wear shorts in January doesn't mean you SHOULD. It's just gauche.		0
And tomatoe soup 🍵		0
A3 -- It all comes down to the story. Is it different? Is is relevant? Is it visual? Can it be told in different mediums?		0
Some people really make no effort what so all		0
Last day of office work. Very bitter sweet		0
Come home to find King Billy is back where he belongs!! Great news!!!		0
im so ugly, no wonder im single.		0
I fucking hate t-pain		0
$nq got hard time with 18.25 seller, will it get below 18$?		0
I laugh at everything Fs		0
Desolation comes upon the skies.		0
My 3 favorite songs are Tim McGraw		0
There's levels to this shit		0
Someone come over I will pay you by the hour 😩		0
can I skip English or no		0
Playing C.o.d ghost with my sister and little cousin.		0
Tomorrow . F I N A L L Y ;) ♥		0
Why are people still wearing snap backs		0
At least McDreamy is okay 😍		0
"You can't win child, you can't break even and you can't get out of the game."		0
Olaf is basically my spirit animal.		0
Ruby Tuesday lunch date.		0
Eaten my weight in jelly snakes 🐍🐍		0
"In times of chaos, beware of going in the same direction as the rest of the pack"		0
This school has no heat😩. 🅱RUH		0
When you ask professor a question and he answers it back to you like you're stupid 😒		0
I'll be home on Friday 🙏👌💕		0
So like does anyone park in these secret spots? Or am I doing it wrong?		0
If United wanted to be creativr, they could have used Kagawa more.		0
That feeling you get when you find new music that slaps!!!		0
My mama so damn nosey		0
Federer is putting in a clinic		0
I need pasta and internet shopping		0
My hair is a hot mess today and I hate it.		0
Serious study of the past provides the raw material for wise decisions today and tomorrow.		0
I'm doing this thing now where I post up at a shitty local bar and you bring me drinks with questions about your love life.		0
This week's getting worse and worse		0
I'm very convinced that food is the way to a boys heart		0
Ok so one of my profs is Charlie day and the other Is cam from modern family lmaooo		0
Tracy beaker never gets old		0
That moment when you see someone and your first instinct is to tweet and look like you're busy on your phone... Right now. 😬		0
giving a child a teddy bear originated from angry parents subtly telling their children they wish they'd get mauled by a bear.		0
People talk shit about auto-correct but it's saved me a few times from telling my wife I "lice" her		0
One thing's bound to happen. They will fall in love with each other, deeper and sweeter the second time. 👊💕		0
literally dying with all these pictures of Selena 😂😂😂😂😂		0
Love is in the air ❤️…🎶		0
I need me some Carl's jr in my life some chilli cheese fries sounds Bomb AF		0
back to reality today with school and all		0
Seems like big girls are more into leggings		0
My parents just said don't worry about going back to school today we'll take you out to eat instead. Good enough for me!		0
Can't wait for tomorrow 😆		0
Never knew loosing someone like this could hurt so bad and bring so much pain.		0
Can't wait to take the Chevelle out to one!&lt;3		0
Pops hooking up the office with slyman's always a bonus!!!		0
Until integrated, the directions of "in (toward the midline) and out" take precedence over "left and right."		0
Classic off my mother tonight "you'll seize up if you if you don't have sex soon!" 🙈🙊🙉		0
kinda really jealous that this girl sitting in front of me has the Canada goose jacket I wanted 😩		0
Oh and a Tiffany box waiting for me would be nice also.		0
This whole not driving thing doesn't workout for me 		0
Lunch of life!!!! Woooohoooo		0
i know i said i cancelled my birthday, but im officially re instating it		0
Fight for a nigga the same way I fight for you		0
St. Stephens played my life. 😠		0
Gotta sweep then workout then taking Lily somewhere fun! 😄		0
This the the first semester where a teacher didnt try to be funny and call me "Jawaanaman" this will be a good semester 😌		0
Anything from a 5 o'clock shadow to a full mane...I appreciate!!		0
I fell outside 😩😩		0
so if you didn't realize it, it is a bit chilly out. come warm your bones with us! open from 2p-8p.		0
I miss you... I don't know what else there is to say.		0
New colors in the monogramed Jack Rogers... I might have to break down and get them now ❤️		0
Taha Beverages working on more flavours including TAHA T		0
£40m is a lot.		0
Gonna Shower Early Today (:		0
Laying down!!! long night!!! geeesssshhhh		0
ive been so moody these past few weeks😒😒		0
I'm the one that's got to die when it's time for me to die, so let me live my life the way I want to.		0
Living life without knowing		0
Why do people from Florida and New Jersey keep calling me?...		0
watching Pain &amp; Gain		0
Such a nice relaxed day and now have to go to work		0
Do we still get mail today?		0
The clients we work w/are the ones who understand that they perform better daily when their life and health is in order.		0
Dude keep calling me Brandi from A Thin Line Between Love And Hate		0
I don't care if glow in thendark isn't your "favourite" song ....YOU EACH BUY 5 PEOPLE OK		0
Ugh what the fuh ever....		0
Comunicado Ginebra1: "this must be a Syrian-led process that fully respects Syria's sovereignty, territorial integrity and unity"		0
One hour to go!!! Who will bag an award this year?!?		0
About 1 out of 5 people with don't know they are infected, so testing is very important.		0
Indentured servitude vs slavery... Interesting topic. 👀		0
