Tweet		Sarcasm
@HeadphonePoetry Stove. This is NOT OKAY. You were in the hospital for attention, not for any reason! Nothing was actually wrong.		1
“@OhDearOOMF: When texts you first... 		0
@bomani_jones but you must be stupid since you work at a place like ESPN where it's sooooo easy to get a job		1
A changing Apple  @Techhrzn		0
@LipsSoFacto haha if it makes you feel any better, 10KG and I'm done		0
.@littlebytesnews @STERLINGMHOLMES And so began the myth of Cabbage Patch kids.		1
@robjyeo I didn't think anyone cared about the waterfall. Thanks for the heads up!		1
@honnahoney13 haha to be honest with you I didn't even go today cuz I got busy practicing a speech haha		0
@MistressOfFrog must be all 'dem slutty girls getting 'bortion pills e'ery day.		1
@SexOnLeBeach oh really? Costa Rica has black people too! I didn't know!		1
@ChloeRupp why did I wear docs! LOL @ me		0
@kmorgan199 how was your stent?		0
@Vonny11 said no one ever!☔🌂		0
@ukcat4life27 Well you know, the way Louisville ran through that tough and rugged AAC has them primed and ready.		1
@leeroyleeta lol she's right tho		0
@financialista @wmata @InTheCapital What are chances this happens same day @BarackObama "Red Line" trending. Another WH diversion?!		1
@J_Toro17 i know man 😂😂		0
@BuffNewsVogl atleast you can celebrate a nice goal with out being snarky about it		1
@thehighsign The Very Hungry Orphan		0
@Ki_Saro @Kyuubles I knooooow :c fuck		0
@YOTES4daCUP that goal. We only score when dubs is in net.		1
@McMurphyESPN big time accomplishment.		1
@redsteeze @AJentleson I think the electorate indicated they want Obamacare expanded.		1
@cannonjw Cause MLB knows marketing....		1
@ShesADopekiid yeaa chance the rapper and jhene aiko coming i just found that out..i might go doee		0
@Caitlin_Gillies Thanks! Miss you too but fyi you were the outsider; I was just the very popular one who took you under my wing..		1
@TheMasterBucks andy maher is also a good cricket commentator		1
@TarH2O23 wow. It's almost like MSNBC has a liberal bias.....		1
@heySMM please enlighten me and show me the way oh great one		1
@sltrib I'm shocked, @SenMikeLee.		1
“@TXPoliticsBlog: Rep wants to bring Sriracha to Texas 		1
@dkdmac But Karen Peetz said it would be a distant memory by 2014!		1
@pockysquirrel Ugh. Yeah that's going to be fun in a couple days.		0
@LeighAnnesLaugh I have no idea..		0
@ikearstin But you're so pretty! You must be a horrible person!! I hate you already on principle. ;x		1
@MarkSkog should have said, "I encourage our guys to support other local teams. It's good for the city."		0
@Larrybelieve11 aaw that's so cute, thank you! I can't wait for them to get curly little babies!! :)		0
“@_lewrouse: Sick of always making the effort and getting nothing in return 😴😴”		0
@Espngreeny we will take him in Minnesota if no one else wants the loser.		1
@GregHabeeb @BowlMeOverVa But But But I thought the Tea Party was a bunch of losers and needs to die or something		1
@BrissaTyner hey thanks for waving at me yesterday when you was pulling outa your drive and I was headed to Ardmore...		1
@hannahpinney looking forward to it		1
@richeisen What about him ... the poor guy who Smart pursued in the stands and assaulted in an unprovoked attack?		1
@190_bpm over rated!		0
@bet365 what's the hampden with this cancel withdrawel. is it for the benefit of the punter?		1
“@QuoteTaySwift: "The trials and tribulations in your life make you stronger." - Taylor Swift”		0
@okerland Right. And Magic School Bus will explain EVERYTHING to him. It's glorious.		0
Looks like he is from good stock though. Check out that bone structure. @TaylorXtreme		1
😭😭😭😭😭😭😭😭 “@AintShit_CoolJ: My bby asked me to love him..... But i ain't gonna do it 😂😂😭😭”		0
@WhiteHouse Yes, and the unemployment rate miraculously dropped significantly just before the 2012 election!		1
@Mr_Carterr your gonna kill me with all these hot pics of you😍		0
@florilegia turquoise is the BEST colour. Am proud she favours it over pink. But I'm greedy, I want all the colours.		0
@Trice_Muvafuca. Yeah		0
@ChrisMWilliams because he trusts our defense to hold TCU		1
@JamilaHanan You've got to stop foolishly banging on about peace-it can be so divisive! ;)		1
“@carlycapano: This beach day could not have been more perfect☀️🌊”		0
@melanie_bunn @CBinder513 @ChrisBunn247 When I told him of our trending plan? "Can't be more excited..."		1
“@T_Bonner25: “@SilentBeautiful: One Day.... 😔❤️👌  how you gonna get a girl pregnant?? 😂😂😂😂		0
@ArtyAbsatz But Dems care more and feel their pain. Balances out.		1
@crosspoint_tv AWESOME! Thank you! :)		0
@RockyCSD i used to go to de Luca, my friend says ciao Italia and I can't remember the name but last year we went downtown &amp; had yum		0
@clubnilirony lol. Also true. Night xx		0
@cwtvd I am going to really need that.		0
@KaliforniaLiz or getting pushed period that shit is so irritating		0
@Shaptacular lmao ok heeeyyyy!		0
@MattClareRivals hate when that happens in Lubbock. ....traffic is nuts here.		1
@barnes1463 Let me know which bits you're using - it's pretty dodgy cos I wrote it.		0
@jboyded @BowlerBarrister Can't go a minute without blaming someone except of course Church never Catholic abuses churches fault		0
@_Durbin every saturday and sunday F me right		0
@ginadee @verysmallanna Douse yourself with ice water. Save a life.		1
@dontotter @JohnnyDrama_ @DanGrazianoESPN Ha. Nice work :)		0
@FortyDeuceTwits Don't be silly, the British papers fully embrace both women and the 4 week long tennis season.		1
@GeoffreyColo @MillerBudMusic Don't forget the band!!!! Awesome stuff guys @Nashville_ABC		0
@ggreenwald Yes, but Middle East oil is still flowing! That is what is most important.		1
@Otto42 and don't take my campsite or your next.		1
@KevinWhipp He's busy. Very, very, very busy. Very.		1
@beckymarland_ sorry, only just seen this :/ xx		0
@Linzftw I have two of those myself. All bark!		0
@iSlapMidgetsxD lol nothing laying down watching tv..wanted to stay n tonight		0
@IndigoLFC and Lucas, coutinho being followed by him. Done deal.		1
@DurantAllison yeah, im glad u did too 😒		1
@meirb16 Ya, ya... cuz it's SO important! You'll be using it ALL your life.		1
“@ummnaomi: These bad boys are coming to Vail with me  YESSS		0
@TomP_RN me too!!! hence why i gave up back in July XD		0
@photogirl1983 love that movie. I'm a sucker for love stories.		1
@Darth_Hubby I AM SO STOKED		0
@woohyukito he can't handle the stranger bitching, pulled his collar closer. "Shut up will you! Or i'll kiss that lips of yours"		0
@_paigewetherill don't you worry gurl💃👯		0
@EvangJB I'm shaking in my wireless headset!		1
@balexismm98 tomorrow is my essay.😂		0
@MKPS001 It's ok Mindy - at least an Aussie team will win the AFL grand final!		1
@m_mailloux44 @BreHags44 @alix_bryant sucks that your roomie is so gosh darn awesome.		1
@blackgirlinmain But you know, there's no such thing as climate change.		1
“@pedromoura: Two years ago. Billy Beane turned down Wil Myers for Brett Anderson straight-up, per @JeffPassan” Smooth move ex lax.		1
@TheSteve0 I can't tell you how many times I would have thrown our Trimble w/ Arcpad at a wall if it didn't cost so much $$$$		0
@AGruett32 take it back		0
@mekagnana aaaaawwwww that's sweet		0
@anthony_scherer @tquig20 @MJGosnell_7 @Kid_Carney412 BOLD predictions from both of you		1
@kitchenmusings bad food from sticky rice? Shocking!		1
@beerpulse Pumpkin beer during pumpkin season? Whodathinkit... You mean they aren't launching it in July like the others??		1
@yoitszozo Ya @Annaakat literally thinks everyone knows her.....		1
@AmberBarno yes and I'm sure that's exactly what will happen..		1
@SkyKerstein let me shed a tear for him.		1
@LivieRossiter @JoeyXcv @shvrlock OOOOO ZAYUM I LOVE YA BITCH💁		0
@LottyNic I agree loz💁		0
@Davidashworth7 omg i'm so scared		1
@shelbyrgiancola I hate driving anywhere 😅		0
@Stewy152 yeah and my ex showed up feeling		1
Best radio I EVER heard MT “@nprfreshair: Maurice Sendak died 2 years ago. In his memory, here's an old favorite: 		0
@eliza__sanchez ilysm congrats on the Danville dad's scholarship		0
@Verinesvelo that's terrible. Ajax rider found unconscious mtb rider yesterday too. I took is slow today. Bloody cold though		0
“@espn: The Spurs offense has made Dwyane Wade sad.  @ChanceRaceScott		0
@KegsnEggs the opposite of his coaching style!		0
@KarenAnn_P @GriffinsGameDay Good thing Nyquist isn't good enough for the NHL roster. How's Cleary doing?		1
@dannyyara ha who cares. It's the last day		0
@Gbird_longoria Post a pic ha let me see		0
@angelakulig It's called a phone sis. Text call or something.		0
“@GirIfession: I always swallow… only cause I never know where to spit - UK” 😂😂🙌		0
@Renee_Pratt haha thanks its probs the best bday present my mom has ever given me.		1
@anthonybambi oh yeah, 3 months is nothing		1
@MBWPodcast Good thing you're getting those big sponsor dollars now!		0
@corrado_19 Tolerance is always best deterrent to psychos. History proves this, e.g. Chamberlain &amp; Munich Agreement.		1
@carlymelissa_x i read this with shock and amazement. He’s a what? Since when?		1
@BobHarig God I wish Tiger was playing! This is some really boring golf.		1
. @guardian_sport No, that’s a perfectly natural way of falling over, arched back, screaming with arms in the air, looks beautiful.		1
@EcologyOttawa the more stuff you have the more stuff you deserve		1
@amandajp801 @The_WPCA Really? No shit!		1
@HeardOnMLBT let's talk positive. My classic stories with former athletes  in sports.		0
@BVandercruyssen your welcome		0
@CBCToronto Well, bye bye Masters degree hopes. Thanks Canada, I feel so much better now!		1
@Bergst3r_tK That's the FiOS agreement.		0
@BlueWaterDays but but all this fair share care is so wonderful!		1
@kellyliz33 It was meant to be heard, I'm just so used to you 5:15 ladies keeping it so prim and proper		1
@HarrietBaldwin Just saw that story on @foxnews What bothers me they didn't mention it was a		1
“@CommonWhiteGirI: perfectly sums up my friendships 		0
@bikeyface @teeheehee It’s strange how bikers can’t stop for a red light on a bike, but will when they drive a car.		0
@arialmighty and people ask me how well you're the reason why I'm dancing in the mirror, singing in the shower!		0
@BethanyScribner What's on a breakfast Juicy Lucy??		0
@starchaser242 I'm sure that despite the poor work conditions and lack of a union and handbook it has to be the most rewarding as well :)		0
@CanUblameHerTho you already know !		0
@DesaiDevang his anger whenever a teammate fucks up makes me think he'd be the perfect coach for a guy like Balotelli		1
@Mayra_J416 these hoes ain't loyal, noooo they ain'tttt ☝️		0
@TouchDSky_Wayne Probably because half of the UC smelled margaritas.		0
@moorehn But their money is there, and Cyprus need it... so does the EU... and the IMF. It's needed!		1
@Jam_Rags noooo it has stopped		1
@S0phieH @jonathanprior ...games people enjoy, as in my (admittedly limited) experience, it holds almost no bearing.		0
Please outsource chess to BCCI and you will have a bidder in no time @SusanPolgar @chessdom @Fide_chess		1
@kramarzofficial I honestly thought this was going to a picture of your cats puck and I was like no.. She wouldn't...😂		0
@Marina_Sirtis you got sexier with each new year of the series.		0
@reid6peter @philmcnulty Jose never has class but still media pamper to him. Redknapp looks good but talks shit constantly		0
@ScottOnAWire oh thanks...		1
@SugaRashadEvans @Rampage4real he looks thrilled to see you!		1
@Susaan_O Oh yeah, got my tits out and he was all over me! Your FUCKING hilarious like!		1
@AviationSafety @flightradar24 nice to see yas credited the person who actually took the pictures		1
@xoxovanesssaa Id sure as heck come see ya		0
@dave_behr @RichTRyan @Lance_Bradley Guess that missed its mark. Next time I'll be sure to include the		1
@zachboy50 hmmmmm peter... how many IA's do we have hmmm?		1
@DarlingDeuces About all the thots?		0
@aradwanski I would ask @Kathleen_Wynne		0
@AlmightyGenius shitchea, all his new shit been flames lately		0
@RufusKings1776 Lie? @bobbeckel ? Surely not.		1
@SophiaMcGrane on a lighter note, it's our last hours of Summer. Happy Autumn to us :)		0
@bambielouise wow, now im actually scared		1
@khadijamary loool I know this guy		0
“@trillsavvy__: @FreedSpirit_22 @morgan_m_n titties 🌾👀🌾” compared to your 🍉🍉 I'm looking like 🍒		0
@StupidTeanuts yeah because it is going to affect how he lives his life so much.		1
@Joe_Hampshire jusss stfu u pisssin mee off doe!!		0
@Posh_Fanatic got that win doe 😎		0
@nicoleannnn @MLB BUT IT'S BOSTON!!		1
@MaddieKrein oh yeah.. I also like their range of cheers, their really good at cheering		1
